transactionId,transactionDate,amount,gatewayStatus
TRX-018921,2026-09-09,1390.93,APPROVED
TRX-029436,2026-09-08,855.88,APPROVED
TRX-045900,2026-08-24,147.00,CANCELLED
TRX-023742,2026-08-27,908.86,APPROVED
TRX-003648,2026-09-10,879.84,APPROVED
TRX-008401,2026-09-14,1889.33,APPROVED
TRX-039375,2026-09-11,78.75,APPROVED
TRX-024196,2026-09-12,256.68,APPROVED
TRX-035909,2026-09-17,542.97,APPROVED
TRX-015958,2026-08-23,1562.14,APPROVED
TRX-023910,2026-08-26,150.30,APPROVED
TRX-034146,2026-08-31,1550.18,APPROVED
TRX-041191,2026-08-24,1445.03,APPROVED
TRX-030403,2026-08-26,1973.99,APPROVED
TRX-011136,2026-08-22,46.88,APPROVED
TRX-027083,2026-08-22,1518.39,APPROVED
TRX-043951,2026-09-01,1780.83,CHARGEBACK
TRX-021490,2026-08-31,321.70,APPROVED
TRX-000014,2026-09-12,112.62,APPROVED
TRX-031075,2026-09-14,929.75,APPROVED
TRX-022032,2026-08-30,314.56,APPROVED
TRX-040400,2026-09-07,1627.00,APPROVED
TRX-001071,2026-09-02,1890.43,APPROVED
TRX-043027,2026-09-13,977.91,CHARGEBACK
TRX-042000,2026-09-10,1415.00,APPROVED
TRX-040335,2026-08-27,1140.55,APPROVED
TRX-045258,2026-09-13,1411.14,CANCELLED
TRX-006319,2026-08-31,558.27,APPROVED
TRX-021458,2026-08-30,87.14,APPROVED
TRX-003113,2026-09-03,938.29,APPROVED
TRX-027300,2026-09-18,1119.00,APPROVED
TRX-019478,2026-09-11,1493.74,APPROVED
TRX-018646,2026-08-26,1365.18,APPROVED
TRX-041221,2026-09-02,1664.93,APPROVED
TRX-045350,2026-09-02,95.50,CANCELLED
TRX-006885,2026-09-15,727.05,APPROVED
TRX-003935,2026-08-31,993.55,APPROVED
TRX-037644,2026-08-19,1320.52,APPROVED
TRX-033889,2026-09-09,1656.37,APPROVED
TRX-020227,2026-09-07,1013.91,APPROVED
TRX-039480,2026-09-05,848.40,APPROVED
TRX-003604,2026-09-10,557.32,APPROVED
TRX-025068,2026-08-26,678.44,APPROVED
TRX-010285,2026-09-02,1769.05,APPROVED
TRX-004682,2026-09-16,499.06,APPROVED
TRX-035016,2026-09-15,1957.28,APPROVED
TRX-007218,2026-08-22,1177.94,APPROVED
TRX-011092,2026-08-20,1714.36,APPROVED
TRX-043957,2026-09-08,1824.81,CHARGEBACK
TRX-031314,2026-09-08,691.62,APPROVED
TRX-028233,2026-08-27,1987.89,APPROVED
TRX-039379,2026-09-17,108.07,APPROVED
TRX-031037,2026-09-02,651.21,APPROVED
TRX-045752,2026-09-14,1052.16,CANCELLED
TRX-015880,2026-08-22,990.40,APPROVED
TRX-031243,2026-09-10,171.19,APPROVED
TRX-014256,2026-09-02,1026.48,APPROVED
TRX-026289,2026-09-18,1668.37,APPROVED
TRX-025270,2026-09-03,169.10,APPROVED
TRX-022410,2026-08-27,1095.30,APPROVED
TRX-045946,2026-08-26,484.18,CANCELLED
TRX-011303,2026-08-30,1270.99,APPROVED
TRX-023114,2026-09-06,285.62,APPROVED
TRX-032716,2026-08-21,1018.28,APPROVED
TRX-001241,2026-09-17,1146.53,APPROVED
TRX-029529,2026-09-03,1537.57,APPROVED
TRX-044217,2026-08-24,1740.61,REFUNDED
TRX-006244,2026-09-11,1998.52,APPROVED
TRX-040024,2026-08-22,860.92,APPROVED
TRX-037728,2026-08-25,1936.24,APPROVED
TRX-043495,2026-09-07,428.35,REFUNDED
TRX-006447,2026-08-28,1496.51,APPROVED
TRX-039209,2026-09-01,851.97,APPROVED
TRX-036420,2026-09-18,308.60,APPROVED
TRX-013048,2026-09-01,131.84,APPROVED
TRX-030066,2026-09-07,1493.78,APPROVED
TRX-014758,2026-09-17,726.14,APPROVED
TRX-039775,2026-09-17,1020.75,APPROVED
TRX-011751,2026-09-17,574.83,APPROVED
TRX-037673,2026-09-03,1533.09,APPROVED
TRX-039109,2026-09-01,118.97,APPROVED
TRX-013596,2026-09-09,168.68,APPROVED
TRX-044725,2026-09-04,1484.25,CHARGEBACK
TRX-003160,2026-08-27,1282.80,APPROVED
TRX-003722,2026-08-22,1422.26,APPROVED
TRX-008581,2026-08-20,1218.73,APPROVED
TRX-030245,2026-09-06,815.85,APPROVED
TRX-004782,2026-08-20,1232.06,APPROVED
TRX-030442,2026-09-16,269.86,APPROVED
TRX-007247,2026-09-08,1390.51,APPROVED
TRX-006796,2026-08-28,74.68,APPROVED
TRX-015362,2026-09-13,1173.46,APPROVED
TRX-015603,2026-08-29,949.99,APPROVED
TRX-029200,2026-09-11,1116.00,APPROVED
TRX-000895,2026-09-12,600.35,APPROVED
TRX-003519,2026-09-16,1924.27,APPROVED
TRX-004691,2026-08-31,565.03,APPROVED
TRX-032506,2026-08-20,1468.98,APPROVED
TRX-001091,2026-08-22,47.03,APPROVED
TRX-021728,2026-08-27,76.24,APPROVED
TRX-036744,2026-09-06,693.52,APPROVED
TRX-044125,2026-09-18,1066.25,REFUNDED
TRX-000161,2026-09-16,1190.13,APPROVED
TRX-037264,2026-09-04,525.12,APPROVED
TRX-045353,2026-09-08,117.49,CANCELLED
TRX-012708,2026-09-12,1619.64,APPROVED
TRX-023892,2026-08-30,18.36,APPROVED
TRX-021072,2026-09-06,1237.76,APPROVED
TRX-023534,2026-08-26,1374.22,APPROVED
TRX-000617,2026-08-27,552.61,APPROVED
TRX-034644,2026-09-05,1220.52,APPROVED
TRX-027773,2026-09-09,606.09,APPROVED
TRX-017929,2026-09-04,89.57,APPROVED
TRX-006898,2026-09-07,822.34,APPROVED
TRX-021877,2026-09-14,1168.41,APPROVED
TRX-010303,2026-09-10,1900.99,APPROVED
TRX-020934,2026-08-21,226.22,APPROVED
TRX-031105,2026-09-01,1149.65,APPROVED
TRX-031423,2026-08-28,1490.59,APPROVED
TRX-008411,2026-08-28,1962.63,APPROVED
TRX-041501,2026-09-12,1727.33,APPROVED
TRX-032210,2026-09-15,1289.30,APPROVED
TRX-021200,2026-09-17,186.00,APPROVED
TRX-039024,2026-09-17,1485.92,APPROVED
TRX-005175,2026-08-23,132.75,APPROVED
TRX-013758,2026-08-23,1356.14,APPROVED
TRX-030511,2026-08-24,775.63,APPROVED
TRX-011398,2026-08-23,1967.34,APPROVED
TRX-026402,2026-09-12,506.66,APPROVED
TRX-000739,2026-09-08,1446.87,APPROVED
TRX-024061,2026-08-27,1257.13,APPROVED
TRX-017651,2026-08-29,41.83,APPROVED
TRX-029740,2026-09-05,1094.20,APPROVED
TRX-032957,2026-08-28,794.81,APPROVED
TRX-027417,2026-08-21,1976.61,APPROVED
TRX-013059,2026-09-05,212.47,APPROVED
TRX-012125,2026-08-21,1326.25,APPROVED
TRX-038630,2026-08-22,587.90,APPROVED
TRX-002302,2026-09-11,963.66,APPROVED
TRX-010636,2026-09-14,361.88,APPROVED
TRX-000587,2026-09-04,332.71,APPROVED
TRX-014355,2026-09-04,1752.15,APPROVED
TRX-022485,2026-09-12,1645.05,APPROVED
TRX-032475,2026-08-29,1241.75,APPROVED
TRX-023674,2026-09-17,410.42,APPROVED
TRX-023449,2026-08-30,751.17,APPROVED
TRX-042485,2026-08-24,980.05,APPROVED
TRX-012207,2026-09-06,1927.31,APPROVED
TRX-040430,2026-09-01,1846.90,APPROVED
TRX-041214,2026-08-27,1623.62,APPROVED
TRX-028182,2026-09-17,1614.06,APPROVED
TRX-026889,2026-09-14,96.37,APPROVED
TRX-011265,2026-09-05,992.45,APPROVED
TRX-039430,2026-08-30,481.90,APPROVED
TRX-001904,2026-09-16,36.32,APPROVED
TRX-038379,2026-08-21,738.07,APPROVED
TRX-043480,2026-08-27,318.40,REFUNDED
TRX-044212,2026-08-30,1703.96,DECLINED
TRX-044115,2026-09-13,992.95,REFUNDED
TRX-017306,2026-09-07,1492.98,APPROVED
TRX-019438,2026-09-13,1200.54,APPROVED
TRX-006799,2026-09-09,96.67,APPROVED
TRX-031103,2026-08-24,1134.99,APPROVED
TRX-011396,2026-09-02,1952.68,APPROVED
TRX-015471,2026-09-03,1972.43,APPROVED
TRX-027419,2026-08-27,1991.27,APPROVED
TRX-027233,2026-09-02,627.89,APPROVED
TRX-003669,2026-08-20,1033.77,APPROVED
TRX-041253,2026-08-24,1899.49,APPROVED
TRX-030795,2026-08-24,867.35,APPROVED
TRX-023711,2026-08-30,681.63,APPROVED
TRX-000468,2026-08-29,1450.44,APPROVED
TRX-037654,2026-09-13,1393.82,APPROVED
TRX-002392,2026-08-23,1623.36,APPROVED
TRX-019921,2026-09-12,760.93,APPROVED
TRX-013491,2026-09-10,1389.03,APPROVED
TRX-043394,2026-08-28,1678.02,CHARGEBACK
TRX-044664,2026-08-30,1037.12,DECLINED
TRX-043159,2026-08-20,1945.47,DECLINED
TRX-031378,2026-08-31,1160.74,APPROVED
TRX-025603,2026-08-21,619.99,APPROVED
TRX-013129,2026-08-20,725.57,APPROVED
TRX-039260,2026-09-04,1225.80,APPROVED
TRX-020526,2026-09-09,1215.58,APPROVED
TRX-035427,2026-09-01,989.91,APPROVED
TRX-019568,2026-09-13,163.44,APPROVED
TRX-006329,2026-09-16,631.57,APPROVED
TRX-020522,2026-08-21,1186.26,APPROVED
TRX-038167,2026-08-28,1174.11,APPROVED
TRX-006022,2026-09-18,371.26,APPROVED
TRX-025472,2026-09-10,1649.76,APPROVED
TRX-002741,2026-09-04,201.53,APPROVED
TRX-012462,2026-09-11,1806.46,APPROVED
TRX-018514,2026-09-16,397.62,APPROVED
TRX-038194,2026-09-09,1372.02,APPROVED
TRX-000675,2026-08-31,977.75,APPROVED
TRX-005949,2026-08-27,1826.17,APPROVED
TRX-042555,2026-08-29,1493.15,APPROVED
TRX-035761,2026-09-04,1448.13,APPROVED
TRX-004086,2026-08-31,110.38,APPROVED
TRX-001962,2026-09-18,461.46,APPROVED
TRX-030537,2026-09-16,966.21,APPROVED
TRX-042941,2026-09-02,342.53,APPROVED
TRX-027530,2026-08-20,814.90,APPROVED
TRX-041004,2026-09-11,84.32,APPROVED
TRX-009483,2026-08-22,1860.39,APPROVED
TRX-027775,2026-09-17,620.75,APPROVED
TRX-007012,2026-09-05,1657.96,APPROVED
TRX-043717,2026-09-18,65.61,CHARGEBACK
TRX-009902,2026-08-27,951.66,APPROVED
TRX-015897,2026-09-15,1115.01,APPROVED
TRX-000714,2026-09-03,1263.62,APPROVED
TRX-042665,2026-08-29,309.45,APPROVED
TRX-045397,2026-09-18,440.01,CANCELLED
TRX-043068,2026-09-14,1278.44,CHARGEBACK
TRX-005173,2026-08-29,118.09,APPROVED
TRX-006180,2026-09-16,1529.40,APPROVED
TRX-003618,2026-09-06,659.94,APPROVED
TRX-018163,2026-09-08,1804.79,APPROVED
TRX-020401,2026-09-12,299.33,APPROVED
TRX-041854,2026-09-16,344.82,APPROVED
TRX-002641,2026-09-17,1458.53,APPROVED
TRX-015051,2026-08-26,883.83,APPROVED
TRX-016290,2026-08-30,15.70,APPROVED
TRX-016559,2026-08-23,1987.47,APPROVED
TRX-018029,2026-09-13,822.57,APPROVED
TRX-028322,2026-08-25,650.26,APPROVED
TRX-023506,2026-09-03,1168.98,APPROVED
TRX-011317,2026-09-15,1373.61,APPROVED
TRX-043707,2026-09-17,1982.31,REFUNDED
TRX-033815,2026-08-27,1113.95,APPROVED
TRX-015289,2026-09-03,638.37,APPROVED
TRX-041217,2026-09-09,1635.61,APPROVED
TRX-005326,2026-09-08,1239.58,APPROVED
TRX-015970,2026-09-03,1650.10,APPROVED
TRX-029941,2026-09-11,577.53,APPROVED
TRX-022216,2026-09-08,1663.28,APPROVED
TRX-019812,2026-08-24,1951.96,APPROVED
TRX-006593,2026-09-05,576.69,APPROVED
TRX-037947,2026-09-16,1551.51,APPROVED
TRX-042415,2026-09-14,466.95,APPROVED
TRX-020804,2026-08-20,1263.32,APPROVED
TRX-026482,2026-08-22,1093.06,APPROVED
TRX-011163,2026-09-05,244.79,APPROVED
TRX-045329,2026-08-24,1931.57,CANCELLED
TRX-027983,2026-08-31,155.39,APPROVED
TRX-042099,2026-09-12,140.67,APPROVED
TRX-007219,2026-08-29,1185.27,APPROVED
TRX-006508,2026-08-28,1943.64,APPROVED
TRX-022885,2026-09-02,597.05,APPROVED
TRX-019425,2026-09-16,1105.25,APPROVED
TRX-023896,2026-08-23,47.68,APPROVED
TRX-045185,2026-09-12,876.05,CANCELLED
TRX-018872,2026-09-01,1031.76,APPROVED
TRX-001224,2026-09-13,1021.92,APPROVED
TRX-030020,2026-08-23,1156.60,APPROVED
TRX-034843,2026-08-30,689.19,APPROVED
TRX-025197,2026-09-15,1624.01,APPROVED
TRX-033869,2026-09-02,1509.77,APPROVED
TRX-034138,2026-08-27,1491.54,APPROVED
TRX-002387,2026-08-23,1586.71,APPROVED
TRX-013385,2026-09-15,612.05,APPROVED
TRX-020673,2026-08-26,303.09,APPROVED
TRX-018282,2026-09-14,687.06,APPROVED
TRX-041367,2026-08-22,745.11,APPROVED
TRX-045663,2026-08-21,399.79,CANCELLED
TRX-009641,2026-08-20,1028.53,APPROVED
TRX-021401,2026-09-08,1659.33,APPROVED
TRX-000540,2026-09-15,1978.20,APPROVED
TRX-009724,2026-09-01,1636.92,APPROVED
TRX-029889,2026-08-29,196.37,APPROVED
TRX-001943,2026-08-26,322.19,APPROVED
TRX-018663,2026-09-17,1489.79,APPROVED
TRX-024886,2026-08-30,1334.38,APPROVED
TRX-027022,2026-09-01,1071.26,APPROVED
TRX-026294,2026-08-25,1705.02,APPROVED
TRX-037863,2026-09-12,935.79,APPROVED
TRX-009309,2026-08-31,584.97,APPROVED
TRX-036578,2026-08-20,1466.74,APPROVED
TRX-039973,2026-08-31,482.09,APPROVED
TRX-001734,2026-09-14,780.22,APPROVED
TRX-014302,2026-09-15,1363.66,APPROVED
TRX-016707,2026-08-30,1082.31,APPROVED
TRX-002961,2026-09-15,1814.13,APPROVED
TRX-011743,2026-09-09,516.19,APPROVED
TRX-045632,2026-08-22,172.56,CANCELLED
TRX-014163,2026-08-22,344.79,APPROVED
TRX-030762,2026-09-17,625.46,APPROVED
TRX-006011,2026-08-27,290.63,APPROVED
TRX-019727,2026-09-18,1328.91,APPROVED
TRX-010276,2026-09-03,1703.08,APPROVED
TRX-041301,2026-09-12,261.33,APPROVED
TRX-015637,2026-09-11,1199.21,APPROVED
TRX-036739,2026-09-16,656.87,APPROVED
TRX-020082,2026-09-12,1941.06,APPROVED
TRX-031592,2026-08-22,739.36,APPROVED
TRX-031545,2026-09-09,394.85,APPROVED
TRX-034704,2026-09-07,1660.32,APPROVED
TRX-028841,2026-09-03,474.53,APPROVED
TRX-028874,2026-08-22,716.42,APPROVED
TRX-043384,2026-09-17,1604.72,REFUNDED
TRX-028679,2026-09-02,1277.07,APPROVED
TRX-026667,2026-08-25,459.11,APPROVED
TRX-018800,2026-09-01,504.00,APPROVED
TRX-028055,2026-09-02,683.15,APPROVED
TRX-019555,2026-09-18,68.15,APPROVED
TRX-039245,2026-09-10,1115.85,APPROVED
TRX-008520,2026-09-05,771.60,APPROVED
TRX-018851,2026-08-21,877.83,APPROVED
TRX-005559,2026-08-22,957.47,APPROVED
TRX-033014,2026-08-24,1212.62,APPROVED
TRX-014621,2026-09-14,1711.93,APPROVED
TRX-013013,2026-09-12,1865.29,APPROVED
TRX-005561,2026-08-28,972.13,APPROVED
TRX-010159,2026-08-31,845.47,APPROVED
TRX-036298,2026-08-30,1404.34,APPROVED
TRX-002940,2026-09-07,1660.20,APPROVED
TRX-024559,2026-09-04,927.47,APPROVED
TRX-028159,2026-08-24,1445.47,APPROVED
TRX-009096,2026-09-12,1013.68,APPROVED
TRX-017510,2026-08-24,998.30,APPROVED
TRX-044011,2026-09-13,230.63,DECLINED
TRX-013693,2026-09-07,879.69,APPROVED
TRX-024156,2026-08-30,1953.48,APPROVED
TRX-028382,2026-09-05,1090.06,APPROVED
TRX-007325,2026-09-08,1962.25,APPROVED
TRX-017792,2026-08-29,1075.36,APPROVED
TRX-035994,2026-09-08,1166.02,APPROVED
TRX-018917,2026-09-12,1361.61,APPROVED
TRX-026983,2026-08-31,785.39,APPROVED
TRX-016438,2026-09-02,1100.54,APPROVED
TRX-003222,2026-09-04,1737.26,APPROVED
TRX-001176,2026-08-27,670.08,APPROVED
TRX-001762,2026-08-29,985.46,APPROVED
TRX-026994,2026-09-09,866.02,APPROVED
TRX-040231,2026-08-29,378.23,APPROVED
TRX-036665,2026-09-16,114.45,APPROVED
TRX-004697,2026-09-12,609.01,APPROVED
TRX-041998,2026-08-24,1400.34,APPROVED
TRX-013458,2026-08-22,1147.14,APPROVED
TRX-030055,2026-08-21,1413.15,APPROVED
TRX-037338,2026-09-14,1067.54,APPROVED
TRX-034628,2026-09-15,1103.24,APPROVED
TRX-009693,2026-08-20,1409.69,APPROVED
TRX-032066,2026-09-02,233.78,APPROVED
TRX-026675,2026-09-14,517.75,APPROVED
TRX-008514,2026-08-25,727.62,APPROVED
TRX-013094,2026-08-22,469.02,APPROVED
TRX-041247,2026-08-21,1855.51,APPROVED
TRX-040659,2026-09-12,1525.47,APPROVED
TRX-035205,2026-09-08,1352.65,APPROVED
TRX-012079,2026-09-10,989.07,APPROVED
TRX-016780,2026-09-15,1617.40,APPROVED
TRX-029739,2026-09-05,1086.87,APPROVED
TRX-010319,2026-08-28,28.27,APPROVED
TRX-019730,2026-09-05,1350.90,APPROVED
TRX-001254,2026-08-26,1241.82,APPROVED
TRX-006573,2026-09-10,430.09,APPROVED
TRX-008174,2026-09-04,225.42,APPROVED
TRX-019447,2026-09-09,1266.51,APPROVED
TRX-004642,2026-08-31,205.86,APPROVED
TRX-001706,2026-08-20,574.98,APPROVED
TRX-012497,2026-08-25,73.01,APPROVED
TRX-034795,2026-09-05,337.35,APPROVED
TRX-030225,2026-08-24,669.25,APPROVED
TRX-016166,2026-08-31,1096.78,APPROVED
TRX-034550,2026-08-26,531.50,APPROVED
TRX-007718,2026-09-04,862.94,APPROVED
TRX-012956,2026-09-17,1447.48,APPROVED
TRX-011815,2026-08-26,1043.95,APPROVED
TRX-020216,2026-08-31,933.28,APPROVED
TRX-029036,2026-09-02,1903.88,APPROVED
TRX-003681,2026-09-11,1121.73,APPROVED
TRX-031998,2026-08-28,1725.34,APPROVED
TRX-036179,2026-09-16,532.07,APPROVED
TRX-034966,2026-08-25,1590.78,APPROVED
TRX-004905,2026-08-28,143.65,APPROVED
TRX-025259,2026-09-06,88.47,APPROVED
TRX-045278,2026-09-08,1557.74,CANCELLED
TRX-034659,2026-09-16,1330.47,APPROVED
TRX-033205,2026-09-17,622.65,APPROVED
TRX-019358,2026-09-13,614.14,APPROVED
TRX-045585,2026-09-08,1818.05,CANCELLED
TRX-023556,2026-09-14,1535.48,APPROVED
TRX-001456,2026-08-20,732.48,APPROVED
TRX-033369,2026-08-25,1824.77,APPROVED
TRX-019380,2026-08-26,775.40,APPROVED
TRX-014091,2026-09-16,1807.03,APPROVED
TRX-022009,2026-08-22,145.97,APPROVED
TRX-042412,2026-08-20,454.96,APPROVED
TRX-015938,2026-09-02,1415.54,APPROVED
TRX-023432,2026-09-12,626.56,APPROVED
TRX-015002,2026-08-20,524.66,APPROVED
TRX-000797,2026-09-06,1872.01,APPROVED
TRX-003869,2026-09-03,509.77,APPROVED
TRX-007376,2026-08-28,346.08,APPROVED
TRX-012000,2026-08-29,410.00,APPROVED
TRX-034163,2026-08-27,1674.79,APPROVED
TRX-045545,2026-09-16,1524.85,CANCELLED
TRX-025837,2026-09-05,345.21,APPROVED
TRX-003679,2026-09-14,1107.07,APPROVED
TRX-044321,2026-09-08,512.93,REFUNDED
TRX-011232,2026-08-30,750.56,APPROVED
TRX-026800,2026-09-07,1434.00,APPROVED
TRX-014598,2026-09-17,1543.34,APPROVED
TRX-022357,2026-09-01,706.81,APPROVED
TRX-028939,2026-08-24,1192.87,APPROVED
TRX-023841,2026-09-10,1634.53,APPROVED
TRX-024725,2026-09-13,154.25,APPROVED
TRX-016285,2026-08-23,1969.05,APPROVED
TRX-023478,2026-09-17,963.74,APPROVED
TRX-013271,2026-08-22,1766.43,APPROVED
TRX-027037,2026-09-07,1181.21,APPROVED
TRX-009375,2026-09-01,1068.75,APPROVED
TRX-023677,2026-09-01,432.41,APPROVED
TRX-028967,2026-08-31,1398.11,APPROVED
TRX-043063,2026-09-02,1241.79,CHARGEBACK
TRX-003494,2026-09-14,1741.02,APPROVED
TRX-013701,2026-09-03,938.33,APPROVED
TRX-002323,2026-08-30,1117.59,APPROVED
TRX-010480,2026-08-28,1208.40,APPROVED
TRX-036460,2026-09-09,601.80,APPROVED
TRX-011175,2026-09-12,332.75,APPROVED
TRX-003762,2026-09-12,1715.46,APPROVED
TRX-008516,2026-09-05,742.28,APPROVED
TRX-037547,2026-08-31,609.51,APPROVED
TRX-038161,2026-08-20,1130.13,APPROVED
TRX-020361,2026-08-20,1996.13,APPROVED
TRX-023995,2026-09-18,773.35,APPROVED
TRX-013979,2026-09-13,986.07,APPROVED
TRX-026648,2026-09-15,319.84,APPROVED
TRX-028045,2026-09-17,609.85,APPROVED
TRX-000878,2026-08-22,475.74,APPROVED
TRX-002655,2026-09-12,1561.15,APPROVED
TRX-021194,2026-09-14,142.02,APPROVED
TRX-009822,2026-08-25,365.26,APPROVED
TRX-035675,2026-08-29,817.75,APPROVED
TRX-039698,2026-09-02,456.34,APPROVED
TRX-029921,2026-09-16,430.93,APPROVED
TRX-030441,2026-09-01,262.53,APPROVED
TRX-005319,2026-08-27,1188.27,APPROVED
TRX-031346,2026-09-07,926.18,APPROVED
TRX-029007,2026-09-11,1691.31,APPROVED
TRX-027216,2026-09-15,503.28,APPROVED
TRX-025084,2026-09-18,795.72,APPROVED
TRX-039063,2026-09-08,1771.79,APPROVED
TRX-038562,2026-09-06,89.46,APPROVED
TRX-030592,2026-09-12,1369.36,APPROVED
TRX-002084,2026-09-08,1355.72,APPROVED
TRX-018186,2026-08-29,1973.38,APPROVED
TRX-029000,2026-09-06,1640.00,APPROVED
TRX-034608,2026-08-27,956.64,APPROVED
TRX-014577,2026-08-24,1389.41,APPROVED
TRX-019103,2026-08-21,734.99,APPROVED
TRX-016370,2026-08-31,602.10,APPROVED
TRX-024376,2026-09-07,1576.08,APPROVED
TRX-020936,2026-08-23,240.88,APPROVED
TRX-021574,2026-08-24,937.42,APPROVED
TRX-029906,2026-09-02,320.98,APPROVED
TRX-037526,2026-08-26,455.58,APPROVED
TRX-023916,2026-09-16,194.28,APPROVED
TRX-040229,2026-09-05,363.57,APPROVED
TRX-042102,2026-08-26,172.66,APPROVED
TRX-009623,2026-09-01,896.59,APPROVED
TRX-002683,2026-09-15,1766.39,APPROVED
TRX-020796,2026-09-18,1204.68,APPROVED
TRX-016568,2026-09-05,63.44,APPROVED
TRX-035416,2026-09-04,909.28,APPROVED
TRX-019409,2026-08-23,987.97,APPROVED
TRX-005627,2026-09-15,1455.91,APPROVED
TRX-040887,2026-08-22,1206.71,APPROVED
TRX-018313,2026-08-22,914.29,APPROVED
TRX-038581,2026-08-25,228.73,APPROVED
TRX-020998,2026-09-06,695.34,APPROVED
TRX-003586,2026-08-22,425.38,APPROVED
TRX-008627,2026-09-14,1555.91,APPROVED
TRX-041933,2026-09-04,913.89,APPROVED
TRX-017937,2026-09-09,148.21,APPROVED
TRX-033862,2026-09-03,1458.46,APPROVED
TRX-029352,2026-09-14,240.16,APPROVED
TRX-007122,2026-09-15,474.26,APPROVED
TRX-025771,2026-09-12,1851.43,APPROVED
TRX-011530,2026-08-24,944.90,APPROVED
TRX-008049,2026-09-10,1299.17,APPROVED
TRX-028317,2026-08-20,613.61,APPROVED
TRX-031404,2026-09-04,1351.32,APPROVED
TRX-030540,2026-08-27,988.20,APPROVED
TRX-021129,2026-08-27,1655.57,APPROVED
TRX-036633,2026-08-28,1869.89,APPROVED
TRX-015318,2026-09-07,850.94,APPROVED
TRX-015432,2026-09-09,1686.56,APPROVED
TRX-015259,2026-09-06,418.47,APPROVED
TRX-038667,2026-08-25,859.11,APPROVED
TRX-010090,2026-08-20,339.70,APPROVED
TRX-034878,2026-09-13,945.74,APPROVED
TRX-002601,2026-09-07,1165.33,APPROVED
TRX-007364,2026-09-05,258.12,APPROVED
TRX-039205,2026-09-05,822.65,APPROVED
TRX-014595,2026-08-29,1521.35,APPROVED
TRX-032664,2026-09-05,637.12,APPROVED
TRX-039085,2026-09-18,1933.05,APPROVED
TRX-027857,2026-09-04,1221.81,APPROVED
TRX-002315,2026-09-08,1058.95,APPROVED
TRX-009514,2026-09-10,97.62,APPROVED
TRX-029828,2026-08-26,1739.24,APPROVED
TRX-039431,2026-09-05,489.23,APPROVED
TRX-021647,2026-08-28,1472.51,APPROVED
TRX-013980,2026-09-16,993.40,APPROVED
TRX-011241,2026-08-27,816.53,APPROVED
TRX-020995,2026-08-31,673.35,APPROVED
TRX-006308,2026-09-01,477.64,APPROVED
TRX-024059,2026-09-08,1242.47,APPROVED
TRX-036520,2026-09-13,1041.60,APPROVED
TRX-013164,2026-09-16,982.12,APPROVED
TRX-010577,2026-09-16,1919.41,APPROVED
TRX-039628,2026-08-24,1933.24,APPROVED
TRX-031034,2026-09-16,629.22,APPROVED
TRX-033189,2026-09-05,505.37,APPROVED
TRX-002777,2026-08-25,465.41,APPROVED
TRX-036890,2026-09-01,1763.70,APPROVED
TRX-010945,2026-09-18,636.85,APPROVED
TRX-040711,2026-08-26,1906.63,APPROVED
TRX-014562,2026-08-25,1279.46,APPROVED
TRX-031975,2026-08-29,1556.75,APPROVED
TRX-011383,2026-08-22,1857.39,APPROVED
TRX-004243,2026-09-03,1261.19,APPROVED
TRX-014530,2026-09-01,1044.90,APPROVED
TRX-009689,2026-09-05,1380.37,APPROVED
TRX-041441,2026-08-21,1287.53,APPROVED
TRX-038732,2026-09-15,1335.56,APPROVED
TRX-029824,2026-08-24,1709.92,APPROVED
TRX-016826,2026-08-28,1954.58,APPROVED
TRX-029234,2026-09-05,1365.22,APPROVED
TRX-019526,2026-09-06,1845.58,APPROVED
TRX-038091,2026-08-30,617.03,APPROVED
TRX-008741,2026-08-28,401.53,APPROVED
TRX-004426,2026-09-17,612.58,APPROVED
TRX-013092,2026-08-21,454.36,APPROVED
TRX-040591,2026-08-24,1027.03,APPROVED
TRX-016019,2026-08-29,19.27,APPROVED
TRX-018343,2026-08-25,1134.19,APPROVED
TRX-043674,2026-09-02,1740.42,DECLINED
TRX-007278,2026-09-13,1617.74,APPROVED
TRX-026533,2026-08-20,1466.89,APPROVED
TRX-036788,2026-09-16,1016.04,APPROVED
TRX-012767,2026-09-16,62.11,APPROVED
TRX-007290,2026-08-21,1705.70,APPROVED
TRX-015279,2026-09-02,565.07,APPROVED
TRX-015358,2026-09-07,1144.14,APPROVED
TRX-044266,2026-09-03,109.78,DECLINED
TRX-042778,2026-08-28,1147.74,APPROVED
TRX-044829,2026-08-31,256.57,CHARGEBACK
TRX-032573,2026-08-26,1960.09,APPROVED
TRX-041223,2026-09-06,1679.59,APPROVED
TRX-036591,2026-08-23,1562.03,APPROVED
TRX-014862,2026-08-24,1488.46,APPROVED
TRX-034012,2026-08-20,567.96,APPROVED
TRX-023070,2026-08-22,1953.10,APPROVED
TRX-010612,2026-09-11,185.96,APPROVED
TRX-041165,2026-09-17,1254.45,APPROVED
TRX-000254,2026-09-05,1871.82,APPROVED
TRX-042525,2026-09-03,1273.25,APPROVED
TRX-010171,2026-09-05,933.43,APPROVED
TRX-022715,2026-08-22,1340.95,APPROVED
TRX-014689,2026-08-21,220.37,APPROVED
TRX-016061,2026-09-18,327.13,APPROVED
TRX-017705,2026-08-29,437.65,APPROVED
TRX-034756,2026-09-04,51.48,APPROVED
